TITLE = "oxygen alpha prediction exponential Optimal theta 0.1273314 " 

  VARIABLES = Tr	model_uncorrected	model_corrected	bias	upper	lower
0.784354859	1.084688527	0.965742453	-0.118946073	1.018191353	0.913293554
0.786556285	1.083753504	0.966171202	-0.117582302	1.018615965	0.913726438
0.78875771	1.082820203	0.966588583	-0.11623162	1.019029307	0.914147859
0.790959135	1.081888614	0.966994589	-0.114894025	1.019431373	0.914557805
0.79316056	1.080958727	0.967389211	-0.113569516	1.019822154	0.914956267
0.795361986	1.080030532	0.967772441	-0.11225809	1.020201647	0.915343236
0.797563411	1.079104018	0.968144274	-0.110959743	1.020569844	0.915718704
0.799764836	1.078179176	0.968504705	-0.109674471	1.020926744	0.916082666
0.801966261	1.077255996	0.968853728	-0.108402267	1.021272342	0.916435115
0.804167686	1.076334468	0.969191342	-0.107143126	1.021606636	0.916776048
0.806369112	1.075414584	0.969517544	-0.10589704	1.021929625	0.917105462
0.808570537	1.074496332	0.969832332	-0.104664001	1.022241308	0.917423356
0.810771962	1.073579705	0.970135707	-0.103443998	1.022541686	0.917729728
0.812973387	1.072664692	0.970427669	-0.102237023	1.022830759	0.918024579
0.815174813	1.071751284	0.970708221	-0.101043063	1.023108531	0.91830791
0.817376238	1.070839473	0.970977365	-0.099862108	1.023375004	0.918579725
0.819577663	1.069929248	0.971235104	-0.098694144	1.023630181	0.918840027
0.821779088	1.069020602	0.971481445	-0.097539157	1.023874068	0.919088822
0.823980514	1.068113524	0.971716392	-0.096397132	1.02410667	0.919326114
0.826181939	1.067208007	0.971939953	-0.095268055	1.024327994	0.919551912
0.828383364	1.066304042	0.972152134	-0.094151908	1.024538045	0.919766223
0.830584789	1.065401619	0.972352945	-0.093048674	1.024736834	0.919969056
0.832786214	1.064500731	0.972542396	-0.091958335	1.024924368	0.920160423
0.83498764	1.063601368	0.972720496	-0.090880872	1.025100658	0.920340334
0.837189065	1.062703523	0.972887258	-0.089816265	1.025265714	0.920508802
0.83939049	1.061807186	0.973042693	-0.088764493	1.025419547	0.92066584
0.841591915	1.06091235	0.973186816	-0.087725534	1.02556217	0.920811462
0.843793341	1.060019006	0.97331964	-0.086699366	1.025693596	0.920945685
0.845994766	1.059127147	0.973441181	-0.085685965	1.025813839	0.921068524
0.848196191	1.058236763	0.973551456	-0.084685307	1.025922913	0.921179998
0.850397616	1.057347847	0.97365048	-0.083697368	1.026020835	0.921280124
0.852599041	1.056460392	0.973738272	-0.08272212	1.026107621	0.921368922
0.854800467	1.055574389	0.973814851	-0.081759538	1.026183288	0.921446413
0.857001892	1.05468983	0.973880236	-0.080809594	1.026247854	0.921512618
0.859203317	1.053806707	0.973934449	-0.079872258	1.026301338	0.92156756
0.861404742	1.052925014	0.973977511	-0.078947503	1.02634376	0.921611261
0.863606168	1.052044742	0.974009444	-0.078035298	1.02637514	0.921643747
0.865807593	1.051165884	0.974030271	-0.077135613	1.0263955	0.921665042
0.868009018	1.050288432	0.974040018	-0.076248414	1.026404862	0.921675173
0.870210443	1.049412379	0.974038708	-0.075373671	1.026403249	0.921674167
0.872411869	1.048537717	0.974026367	-0.07451135	1.026390684	0.921662051
0.874613294	1.04766444	0.974003023	-0.073661417	1.026367192	0.921638855
0.876814719	1.04679254	0.973968703	-0.072823837	1.026332798	0.921604608
0.879016144	1.045922009	0.973923435	-0.071998574	1.02628753	0.921559341
0.881217569	1.045052841	0.973867249	-0.071185592	1.026231412	0.921503086
0.883418995	1.044185029	0.973800174	-0.070384855	1.026164474	0.921435875
0.88562042	1.043318566	0.973722242	-0.069596324	1.026086743	0.921357741
0.887821845	1.042453444	0.973633484	-0.06881996	1.025998249	0.921268718
0.89002327	1.041589657	0.973533932	-0.068055725	1.025899022	0.921168842
0.892224696	1.040727198	0.97342362	-0.067303578	1.025789093	0.921058148
0.894426121	1.03986606	0.973302583	-0.066563478	1.025668493	0.920936672
0.896627546	1.039006237	0.973170853	-0.065835384	1.025537255	0.920804452
0.898828971	1.038147722	0.973028469	-0.065119253	1.025395411	0.920661526
0.901030397	1.037290508	0.972875465	-0.064415043	1.025242996	0.920507934
0.903231822	1.036434588	0.972711879	-0.06372271	1.025080044	0.920343714
0.905433247	1.035579958	0.972537749	-0.063042209	1.02490659	0.920168907
0.907634672	1.034726608	0.972353113	-0.062373495	1.02472267	0.919983555
0.909836097	1.033874535	0.972158011	-0.061716524	1.024528322	0.9197877
0.912037523	1.03302373	0.971952483	-0.061071247	1.024323583	0.919581384
0.914238948	1.032174188	0.97173657	-0.060437618	1.02410849	0.91936465
0.916440373	1.031325903	0.971510314	-0.05981559	1.023883084	0.919137543
0.918641798	1.030478869	0.971273756	-0.059205113	1.023647403	0.918900108
0.920843224	1.029633078	0.97102694	-0.058606138	1.023401489	0.918652391
0.923044649	1.028788526	0.970769909	-0.058018617	1.023145381	0.918394437
0.925246074	1.027945206	0.970502708	-0.057442498	1.022879123	0.918126293
0.927447499	1.027103112	0.970225382	-0.05687773	1.022602756	0.917848008
0.929648924	1.026262239	0.969937977	-0.056324262	1.022316324	0.917559629
0.93185035	1.02542258	0.969640538	-0.055782042	1.022019871	0.917261205
0.934051775	1.02458413	0.969333114	-0.055251016	1.021713441	0.916952787
0.9362532	1.023746882	0.969015751	-0.054731131	1.021397079	0.916634423
0.938454625	1.022910831	0.968688499	-0.054222332	1.021070832	0.916306166
0.940656051	1.022075972	0.968351406	-0.053724566	1.020734746	0.915968066
0.942857476	1.021242299	0.968004522	-0.053237777	1.020388868	0.915620175
0.945058901	1.020409805	0.967647897	-0.052761909	1.020033247	0.915262547
0.947260326	1.019578486	0.967281581	-0.052296905	1.01966793	0.914895233
0.949461752	1.018748336	0.966905628	-0.051842709	1.019292967	0.914518289
0.951663177	1.01791935	0.966520088	-0.051399262	1.018908407	0.914131768
0.953864602	1.017091522	0.966125014	-0.050966508	1.018514302	0.913735725
0.956066027	1.016264846	0.965720459	-0.050544387	1.018110703	0.913330216
0.958267452	1.015439318	0.965306478	-0.05013284	1.01769766	0.912915297
0.960468878	1.014614932	0.964883125	-0.049731807	1.017275226	0.912491024
0.962670303	1.013791683	0.964450454	-0.049341228	1.016843455	0.912057454
0.964871728	1.012969565	0.964008522	-0.048961043	1.0164024	0.911614645
0.967073153	1.012148574	0.963557384	-0.048591189	1.015952114	0.911162654
0.969274579	1.011328703	0.963097097	-0.048231606	1.015492653	0.910701541
0.971476004	1.010509949	0.962627718	-0.047882232	1.015024071	0.910231365
0.973677429	1.009692307	0.962149305	-0.047543002	1.014546425	0.909752184
0.975878854	1.00887577	0.961661915	-0.047213855	1.014059771	0.909264059
0.97808028	1.008060334	0.961165608	-0.046894726	1.013564166	0.90876705
0.980281705	1.007245995	0.960660443	-0.046585552	1.013059668	0.908261218
0.98248313	1.006432746	0.960146479	-0.046286268	1.012546333	0.907746624
0.984684555	1.005620584	0.959623776	-0.045996808	1.012024222	0.90722333
0.98688598	1.004809504	0.959092396	-0.045717108	1.011493393	0.906691398
0.989087406	1.0039995	0.958552398	-0.045447102	1.010953906	0.906150891
0.991288831	1.003190568	0.958003845	-0.045186723	1.01040582	0.905601871
0.993490256	1.002382704	0.957446799	-0.044935905	1.009849197	0.905044401
0.995691681	1.001575902	0.956881322	-0.04469458	1.009284097	0.904478547
0.997893107	1.000770158	0.956307477	-0.044462681	1.008710583	0.903904371
1.000094532	0.999965467	0.955725326	-0.044240141	1.008128716	0.903321937
1.002295957	0.999161825	0.955134935	-0.04402689	1.007538558	0.902731312
1.004497382	0.998359227	0.954536366	-0.043822861	1.006940173	0.902132559
1.006698807	0.997557669	0.953929685	-0.043627984	1.006333625	0.901525745
1.008900233	0.996757146	0.953314956	-0.04344219	1.005718977	0.900910935
1.011101658	0.995957654	0.952692244	-0.04326541	1.005096293	0.900288195
1.013303083	0.995159188	0.952061615	-0.043097573	1.004465638	0.899657592
1.015504508	0.994361743	0.951423135	-0.042938608	1.003827078	0.899019192
1.017705934	0.993565317	0.95077687	-0.042788446	1.003180678	0.898373063
1.019907359	0.992769904	0.950122888	-0.042647016	1.002526505	0.897719271
1.022108784	0.991975499	0.949461254	-0.042514245	1.001864623	0.897057885
1.024310209	0.9911821	0.948792037	-0.042390063	1.001195101	0.896388972
1.026511635	0.990389701	0.948115303	-0.042274397	1.000518006	0.895712601
1.02871306	0.989598298	0.947431122	-0.042167176	0.999833404	0.895028839
1.030914485	0.988807887	0.946739561	-0.042068327	0.999141365	0.894337756
1.03311591	0.988018465	0.946040688	-0.041977777	0.998441956	0.893639421
1.035317335	0.987230026	0.945334573	-0.041895453	0.997735245	0.892933902
1.037518761	0.986442568	0.944621285	-0.041821282	0.997021303	0.892221268
1.039720186	0.985656085	0.943900894	-0.041755191	0.996300197	0.89150159
1.041921611	0.984870574	0.943173468	-0.041697106	0.995571998	0.890774938
1.044123036	0.98408603	0.942439078	-0.041646953	0.994836776	0.89004138
1.046324462	0.983302451	0.941697794	-0.041604658	0.9940946	0.889300988
1.048525887	0.982519832	0.940949686	-0.041570146	0.993345541	0.888553831
1.050727312	0.981738169	0.940194825	-0.041543343	0.99258967	0.88779998
1.052928737	0.980957458	0.939433282	-0.041524175	0.991827058	0.887039506
1.055130163	0.980177695	0.938665128	-0.041512567	0.991057776	0.88627248
1.057331588	0.979398877	0.937890435	-0.041508442	0.990281896	0.885498973
1.059533013	0.978621	0.937109273	-0.041511727	0.98949949	0.884719056
1.061734438	0.977844059	0.936321714	-0.041522345	0.988710629	0.883932799
1.063935863	0.977068053	0.935527831	-0.041540222	0.987915386	0.883140275
1.066137289	0.976292975	0.934727694	-0.041565281	0.987113833	0.882341556
1.068338714	0.975518824	0.933921377	-0.041597447	0.986306043	0.881536712
1.070540139	0.974745595	0.933108952	-0.041636643	0.985492088	0.880725815
1.072741564	0.973973285	0.932290491	-0.041682794	0.984672043	0.879908939
1.07494299	0.973201889	0.931466066	-0.041735823	0.983845979	0.879086153
1.077144415	0.972431406	0.930635751	-0.041795655	0.983013971	0.878257531
1.07934584	0.97166183	0.929799618	-0.041862212	0.982176092	0.877423145
1.081547265	0.970893159	0.928957741	-0.041935418	0.981332415	0.876583066
1.08374869	0.970125388	0.928110191	-0.042015197	0.980483015	0.875737368
1.085950116	0.969358515	0.927257044	-0.042101472	0.979627965	0.874886122
1.088151541	0.968592536	0.92639837	-0.042194166	0.97876734	0.874029401
1.090352966	0.967827448	0.925534245	-0.042293203	0.977901214	0.873167277
1.092554391	0.967063247	0.924664742	-0.042398505	0.977029661	0.872299823
1.094755817	0.96629993	0.923789933	-0.042509997	0.976152755	0.871427111
1.096957242	0.965537493	0.922909893	-0.0426276	0.975270571	0.870549214
1.099158667	0.964775934	0.922024694	-0.042751239	0.974383184	0.869666204
1.101360092	0.964015248	0.921134411	-0.042880836	0.973490668	0.868778155
1.103561518	0.963255433	0.920239118	-0.043016315	0.972593098	0.867885138
1.105762943	0.962496485	0.919338887	-0.043157598	0.971690549	0.866987226
1.107964368	0.961738401	0.918433793	-0.043304608	0.970783095	0.866084491
1.110165793	0.960981178	0.917523909	-0.043457269	0.969870811	0.865177007
1.112367218	0.960224813	0.916609309	-0.043615504	0.968953772	0.864264846
1.114568644	0.959469302	0.915690066	-0.043779236	0.968032053	0.863348079
1.116770069	0.958714643	0.914766255	-0.043948388	0.967105729	0.862426781
1.118971494	0.957960832	0.913837948	-0.044122884	0.966174874	0.861501022
1.121172919	0.957207866	0.91290522	-0.044302646	0.965239564	0.860570876
1.123374345	0.956455742	0.911968144	-0.044487598	0.964299873	0.859636415
1.12557577	0.955704457	0.911026794	-0.044677664	0.963355876	0.858697711
1.127777195	0.954954008	0.910081242	-0.044872766	0.962407648	0.857754836
1.12997862	0.954204392	0.909131563	-0.04507283	0.961455263	0.856807862
1.132180046	0.953455606	0.908177829	-0.045277777	0.960498796	0.855856862
1.134381471	0.952707647	0.907220114	-0.045487533	0.959538322	0.854901907
1.136582896	0.951960512	0.906258492	-0.04570202	0.958573915	0.853943069
1.138784321	0.951214198	0.905293034	-0.045921164	0.957605649	0.85298042
1.140985746	0.950468702	0.904323815	-0.046144887	0.956633598	0.852014032
1.143187172	0.949724021	0.903350907	-0.046373114	0.955657838	0.851043976
1.145388597	0.948980153	0.902374382	-0.046605771	0.954678441	0.850070323
1.147590022	0.948237094	0.901394314	-0.04684278	0.953695483	0.849093145
1.149791447	0.947494842	0.900410775	-0.047084067	0.952709036	0.848112513
1.151992873	0.946753393	0.899423836	-0.047329557	0.951719174	0.847128499
1.154194298	0.946012746	0.898433572	-0.047579174	0.950725971	0.846141172
1.156395723	0.945272897	0.897440053	-0.047832844	0.949729501	0.845150604
1.158597148	0.944533843	0.896443351	-0.048090492	0.948729836	0.844156865
1.160798573	0.943795582	0.895443538	-0.048352044	0.94772705	0.843160027
1.162999999	0.943058111	0.894440686	-0.048617425	0.946721215	0.842160158
1.165201424	0.942321427	0.893434867	-0.048886561	0.945712405	0.841157329
1.167402849	0.941585528	0.89242615	-0.049159378	0.944700691	0.84015161
1.169604274	0.940850411	0.891414608	-0.049435803	0.943686146	0.839143071
1.1718057	0.940116073	0.890400312	-0.049715762	0.942668842	0.838131782
1.174007125	0.939382512	0.889383331	-0.049999181	0.941648851	0.837117811
1.17620855	0.938649725	0.888363736	-0.050285989	0.940626244	0.836101228
1.178409975	0.937917709	0.887341598	-0.050576111	0.939601093	0.835082102
1.180611401	0.937186462	0.886316986	-0.050869476	0.93857347	0.834060501
1.182812826	0.936455981	0.88528997	-0.051166011	0.937543445	0.833036495
1.185014251	0.935726264	0.88426062	-0.051465644	0.936511088	0.832010151
1.187215676	0.934997308	0.883229004	-0.051768304	0.935476471	0.830981538
1.189417101	0.93426911	0.882195193	-0.052073918	0.934439662	0.829950723
1.191618527	0.933541669	0.881159254	-0.052382416	0.933400733	0.828917774
1.193819952	0.932814982	0.880121256	-0.052693726	0.932359753	0.827882758
1.196021377	0.932089045	0.879081267	-0.053007778	0.931316791	0.826845743
1.198222802	0.931363857	0.878039355	-0.053324502	0.930271915	0.825806796
1.200424228	0.930639416	0.876995589	-0.053643827	0.929225195	0.824765982
1.202625653	0.929915718	0.875950034	-0.053965684	0.9281767	0.823723368
1.204827078	0.929192762	0.874902759	-0.054290003	0.927126496	0.822679021
1.207028503	0.928470544	0.87385383	-0.054616715	0.926074653	0.821633007
1.209229929	0.927749064	0.872803313	-0.054945751	0.925021236	0.820585389
