TITLE = "Decane T rho" 

  VARIABLES = T	Soave_error_01Mpa	new_error_01Mpa	Soave_error_1Mpa	new_error_1Mpa	Soave_error_2Mpa	new_error_2Mpa	Soave_error_3Mpa	new_error_3Mpa	Soave_error_5Mpa	new_error_5Mpa	Soave_error_10Mpa	new_error_10Mpa
500	0.273608858	0.205138706	0.886041601	0.203453625	3.732238007	0.196010006	5.201124274	0.20109725	5.938122056	0.200524642	7.39859014	0.199760212
510	0.268405474	0.2012722	0.87239311	0.204417166	3.64139526	0.198949961	5.060684048	0.202616949	5.769348577	0.200045838	7.170460051	0.195983772
520	0.273546105	0.207704735	0.857208283	0.20336865	3.552613992	0.202962941	4.924026568	0.204681678	5.607961389	0.201592968	6.95918605	0.200906163
530	0.268961674	0.20442255	0.844972375	0.20499208	3.465348528	0.205212996	4.794256679	0.208310669	5.45429823	0.204221801	6.754718869	0.203594405
540	0.267111382	0.203911094	0.828697934	0.202610077	3.382296809	0.206942769	4.667734732	0.208525393	5.307063259	0.20551978	6.559606189	0.204679743
550	0.266126329	0.204306292	0.81483191	0.202733625	3.301144114	0.205878412	4.548126968	0.208611075	5.165413396	0.20451496	6.379242281	0.20859565
560	0.265352254	0.204924478	0.801139888	0.20301629	3.222468638	0.203542885	4.433075926	0.207283567	5.030054878	0.202792559	6.20536392	0.208370213
570	0.263285387	0.204216595	0.788811116	0.204361012	3.147726627	0.202593592	4.321212539	0.20468232	4.90176923	0.202497652	6.038624406	0.206332012
580	0.261870485	0.204088768	0.775040228	0.203708631	3.074768882	0.201823597	4.215297383	0.204602925	4.776987387	0.201354778	5.879072655	0.204296356
590	0.261198901	0.204622304	0.762718535	0.203818519	3.004203966	0.202053392	4.112694548	0.204916688	4.658637954	0.202597824	5.726985688	0.203683254
600	0.260454975	0.205022462	0.750660849	0.203601862	2.937273282	0.204174087	4.013027748	0.204987515	4.543512502	0.20294843	5.581504106	0.204053163
610	0.25897618	0.204665145	0.739010407	0.203432618	2.871136569	0.20488614	3.918295699	0.206197014	4.434910023	0.205110867	5.441545013	0.204238887
620	0.257427119	0.204249594	0.726978227	0.2027696	2.808002155	0.205922248	3.827835756	0.207535717	4.328032898	0.204215808	5.308073545	0.204947175
630	0.256701091	0.204683102	0.716335596	0.203508965	2.745804817	0.205159433	3.739751436	0.207209284	4.227594406	0.204936805	5.18044968	0.205615644
640	0.255495944	0.204651985	0.704309457	0.202863819	2.687663511	0.205837008	3.654298966	0.205871197	4.129840541	0.204174941	5.057436267	0.205433093
650	0.253817325	0.204129877	0.694312694	0.204073033	2.629731668	0.204579539	3.574015927	0.206534107	4.036031154	0.203757778	4.939621265	0.20550209
660	0.253073342	0.20448761	0.683880665	0.204488641	2.573327834	0.203062918	3.494676203	0.205576552	3.944746516	0.202788711	4.825593081	0.204978882
670	0.252362646	0.204798642	0.673104336	0.20406035	2.520151732	0.203225279	3.417743142	0.204649084	3.858165341	0.203569314	4.715672686	0.204497222
680	0.250860459	0.20423286	0.663528466	0.204292325	2.469649468	0.204635658	3.345114717	0.205611117	3.773989825	0.203861217	4.610655394	0.204968325
690	0.250432048	0.204668656	0.654311895	0.204415885	2.418808639	0.204300337	3.275269863	0.206903698	3.69349421	0.204794179	4.509067712	0.205044281
700	0.249193577	0.204249202	0.644696842	0.203799742	2.370075174	0.204466604	3.206872073	0.207162895	3.614912646	0.204631739	4.411095956	0.204980447
710	0.249295808	0.205152271	0.635358035	0.20323758	2.323506033	0.205035554	3.140741134	0.207212064	3.538394176	0.203623724	4.31727253	0.205429178
720	0.247662945	0.204324855	0.627128839	0.203644283	2.279352786	0.206175417	3.075974912	0.206305515	3.466120956	0.204104231	4.22704032	0.20604479
730	0.246674192	0.204155925	0.618224905	0.203284608	2.235232994	0.205615696	3.013872266	0.205900045	3.395269089	0.203602153	4.138640728	0.205329308
740	0.246133541	0.204449751	0.609680758	0.203198389	2.191658728	0.204080708	2.953941665	0.205725425	3.326697768	0.2031822	4.053397862	0.204733564
750	0.245921205	0.205078056	0.601262039	0.203139043	2.149326917	0.202585815	2.895846899	0.205631082	3.261515702	0.204092426	3.971459008	0.204582467
760	0.244554153	0.204542797	0.594259969	0.204347239	2.109116517	0.202311024	2.841524029	0.207610028	3.197347233	0.20413345	3.893191576	0.205445709
770	0.243466447	0.204255276	0.585729597	0.203783965	2.072086097	0.20442839	2.786722166	0.20750462	3.135635546	0.204727171	3.816126605	0.205170559
780	0.242766731	0.204295389	0.578586246	0.204157809	2.033430124	0.204001022	2.733641199	0.207240269	3.076145625	0.205522816	3.74093377	0.204536812
790	0.242639746	0.204813657	0.57147033	0.203819236	1.997385347	0.20451671	2.68252986	0.206553456	3.016836397	0.204159277	3.670052404	0.205753498
800	0.241831115	0.204520045	0.56454663	0.202564322	1.962320928	0.203264496	2.633775729	0.204963067	2.961588252	0.203663602	3.599860418	0.204674983
