TITLE = "oxygen alpha prediction MODEL 2" 

  VARIABLES = Tr	model_uncorrected	model_corrected	bias	upper	lower
1.077803455	0.913912437	0.91476023	0.000847793	0.924005015	0.905515446
1.081614469	0.912356905	0.912110435	-0.000246469	0.92135522	0.902865651
1.085425483	0.910801373	0.909506382	-0.00129499	0.918751167	0.900261598
1.089236497	0.909245841	0.906930681	-0.00231516	0.916175465	0.897685896
1.093047511	0.907690309	0.904367696	-0.003322613	0.91361248	0.895122911
1.096858525	0.906134777	0.901803856	-0.004330921	0.91104864	0.892559072
1.100669539	0.904579245	0.89922787	-0.005351375	0.908472654	0.889983086
1.104480552	0.903023713	0.89663086	-0.006392853	0.905875644	0.887386076
1.108291566	0.901468181	0.894006408	-0.007461773	0.903251193	0.884761624
1.11210258	0.899912649	0.891350522	-0.008562127	0.900595307	0.882105738
1.115913594	0.898357117	0.888661526	-0.009695591	0.89790631	0.879416742
1.119724608	0.896801586	0.885939885	-0.010861701	0.895184669	0.876695101
1.123535622	0.895246054	0.883187977	-0.012058077	0.892432761	0.873943192
1.127346636	0.893690522	0.880409818	-0.013280704	0.889654602	0.871165034
1.13115765	0.89213499	0.877610761	-0.014524229	0.886855545	0.868365976
1.134968664	0.890579458	0.874797169	-0.015782289	0.884041953	0.865552384
1.138779678	0.889023926	0.871976088	-0.017047837	0.881220873	0.862731304
1.142590692	0.887468394	0.869154927	-0.018313467	0.878399712	0.859910143
1.146401706	0.885912862	0.866341143	-0.019571718	0.875585928	0.857096359
1.15021272	0.88435733	0.863541966	-0.020815364	0.87278675	0.854297182
1.154023734	0.882801798	0.860764143	-0.022037655	0.870008927	0.851519359
1.157834748	0.881246266	0.858013734	-0.023232532	0.867258519	0.84876895
1.161645762	0.879690734	0.855295941	-0.024394793	0.864540725	0.846051156
1.165456776	0.878135202	0.852614984	-0.025520218	0.861859768	0.8433702
1.16926779	0.87657967	0.84997403	-0.02660564	0.859218814	0.840729246
1.173078804	0.875024138	0.847375157	-0.027648982	0.856619941	0.838130372
1.176889818	0.873468606	0.844819366	-0.028649241	0.85406415	0.835574581
1.180700832	0.871913075	0.84230663	-0.029606445	0.851551414	0.833061845
1.184511846	0.870357543	0.839835975	-0.030521568	0.849080759	0.83059119
1.18832286	0.868802011	0.83740559	-0.031396421	0.846650374	0.828160805
1.192133874	0.867246479	0.835012955	-0.032233524	0.844257739	0.825768171
1.195944888	0.865690947	0.832654989	-0.033035957	0.841899774	0.823410205
1.199755902	0.864135415	0.830328202	-0.033807213	0.839572986	0.821083417
1.203566916	0.862579883	0.828028845	-0.034551038	0.837273629	0.818784061
1.20737793	0.861024351	0.825753068	-0.035271283	0.834997853	0.816508284
1.211188944	0.859468819	0.823497058	-0.035971761	0.832741842	0.814252274
1.214999958	0.857913287	0.821257165	-0.036656122	0.83050195	0.812012381
1.218810972	0.856357755	0.819030018	-0.037327737	0.828274802	0.809785234
1.222621986	0.854802223	0.816812611	-0.037989612	0.826057396	0.807567827
1.226433	0.853246691	0.814602378	-0.038644313	0.823847162	0.805357594
1.230244014	0.851691159	0.812397237	-0.039293922	0.821642021	0.803152453
1.234055028	0.850135627	0.810195619	-0.039940008	0.819440403	0.800950835
1.237866042	0.848580095	0.807996472	-0.040583624	0.817241256	0.798751688
1.241677056	0.847024564	0.805799246	-0.041225317	0.815044031	0.796554462
1.24548807	0.845469032	0.803603866	-0.041865166	0.81284865	0.794359081
1.249299084	0.8439135	0.801410678	-0.042502821	0.810655463	0.792165894
1.253110098	0.842357968	0.799220403	-0.043137565	0.808465187	0.789975618
1.256921112	0.840802436	0.79703406	-0.043768376	0.806278844	0.787789275
1.260732126	0.839246904	0.794852903	-0.044394001	0.804097687	0.785608119
1.26454314	0.837691372	0.792678345	-0.045013026	0.80192313	0.783433561
1.268354154	0.83613584	0.790511887	-0.045623953	0.799756671	0.781267102
1.272165168	0.834580308	0.788355044	-0.046225264	0.797599829	0.77911026
1.275976182	0.833024776	0.78620929	-0.046815486	0.795454074	0.776964505
1.279787196	0.831469244	0.784075993	-0.047393251	0.793320777	0.774831209
1.28359821	0.829913712	0.781956375	-0.047957337	0.791201159	0.772711591
1.287409224	0.82835818	0.77985147	-0.048506711	0.789096254	0.770606685
1.291220238	0.826802648	0.777762098	-0.049040551	0.787006882	0.768517313
1.295031252	0.825247116	0.77568885	-0.049558267	0.784933634	0.766444065
1.298842266	0.823691585	0.773632079	-0.050059506	0.782876863	0.764387294
1.30265328	0.822136053	0.771591905	-0.050544148	0.780836689	0.76234712
1.306464294	0.820580521	0.769568224	-0.051012297	0.778813008	0.76032344
1.310275308	0.819024989	0.76756073	-0.051464259	0.776805514	0.758315946
1.314086322	0.817469457	0.765568935	-0.051900521	0.77481372	0.756324151
1.317897336	0.815913925	0.763592205	-0.05232172	0.772836989	0.75434742
1.32170835	0.814358393	0.761629783	-0.05272861	0.770874567	0.752384999
1.325519364	0.812802861	0.759680832	-0.053122029	0.768925617	0.750436048
1.329330378	0.811247329	0.757744465	-0.053502864	0.766989249	0.748499681
1.333141392	0.809691797	0.755819776	-0.053872021	0.76506456	0.746574991
1.336952406	0.808136265	0.753905874	-0.054230392	0.763150658	0.744661089
1.34076342	0.806580733	0.752001908	-0.054578825	0.761246692	0.742757124
1.344574434	0.805025201	0.750107095	-0.054918107	0.759351879	0.74086231
1.348385448	0.803469669	0.748220732	-0.055248937	0.757465516	0.738975948
1.352196462	0.801914137	0.746342217	-0.05557192	0.755587002	0.737097433
1.356007476	0.800358605	0.744471057	-0.055887549	0.753715841	0.735226272
1.35981849	0.798803074	0.742606868	-0.056196206	0.751851652	0.733362083
1.363629504	0.797247542	0.740749382	-0.056498159	0.749994167	0.731504598
1.367440518	0.79569201	0.73889844	-0.056793569	0.748143225	0.729653656
1.371251531	0.794136478	0.737053984	-0.057082494	0.746298768	0.727809199
1.375062545	0.792580946	0.735216046	-0.0573649	0.74446083	0.725971261
1.378873559	0.791025414	0.733384736	-0.057640678	0.742629521	0.724139952
1.382684573	0.789469882	0.73156023	-0.057909652	0.740805014	0.722315446
1.386495587	0.78791435	0.729742749	-0.058171601	0.738987533	0.720497964
1.390306601	0.786358818	0.727932545	-0.058426273	0.737177329	0.718687761
1.394117615	0.784803286	0.726129889	-0.058673397	0.735374674	0.716885105
1.397928629	0.783247754	0.724335052	-0.058912702	0.733579836	0.715090267
1.401739643	0.781692222	0.722548291	-0.059143931	0.731793076	0.713303507
1.405550657	0.78013669	0.720769842	-0.059366848	0.730014627	0.711525058
1.409361671	0.778581158	0.718999906	-0.059581253	0.72824469	0.709755121
1.413172685	0.777025626	0.717238641	-0.059786985	0.726483425	0.707993857
1.416983699	0.775470094	0.715486161	-0.059983933	0.724730945	0.706241377
1.420794713	0.773914563	0.713742529	-0.060172033	0.722987313	0.704497745
1.424605727	0.772359031	0.712007757	-0.060351273	0.721252541	0.702762973
1.428416741	0.770803499	0.710281808	-0.060521691	0.719526592	0.701037024
1.432227755	0.769247967	0.708564598	-0.060683369	0.717809382	0.699319814
1.436038769	0.767692435	0.706856	-0.060836435	0.716100784	0.697611216
1.439849783	0.766136903	0.705155852	-0.060981051	0.714400636	0.695911067
1.443660797	0.764581371	0.703463959	-0.061117412	0.712708744	0.694219175
1.447471811	0.763025839	0.701780106	-0.061245733	0.711024891	0.692535322
1.451282825	0.761470307	0.700104061	-0.061366246	0.709348845	0.690859276
1.455093839	0.759914775	0.698435582	-0.061479193	0.707680366	0.689190797
1.458904853	0.758359243	0.696774427	-0.061584816	0.706019211	0.687529643
1.462715867	0.756803711	0.69512036	-0.061683351	0.704365144	0.685875576
1.466526881	0.755248179	0.693473154	-0.061775025	0.702717939	0.68422837
1.470337895	0.753692647	0.691832599	-0.061860048	0.701077384	0.682587815
1.474148909	0.752137115	0.690198504	-0.061938611	0.699443289	0.68095372
1.477959923	0.750581584	0.688570701	-0.062010883	0.697815485	0.679325916
1.481770937	0.749026052	0.686949044	-0.062077007	0.696193829	0.67770426
1.485581951	0.74747052	0.685333416	-0.062137103	0.6945782	0.676088632
1.489392965	0.745914988	0.683723722	-0.062191266	0.692968506	0.674478937
1.493203979	0.744359456	0.68211989	-0.062239565	0.691364675	0.672875106
1.497014993	0.742803924	0.680521874	-0.06228205	0.689766658	0.671277089
1.500826007	0.741248392	0.678929643	-0.062318749	0.688174427	0.669684858
1.504637021	0.73969286	0.677343185	-0.062349675	0.686587969	0.6680984
1.508448035	0.738137328	0.675762501	-0.062374827	0.685007285	0.666517716
1.512259049	0.736581796	0.674187601	-0.062394195	0.683432386	0.664942817
1.516070063	0.735026264	0.672618504	-0.06240776	0.681863288	0.66337372
1.519881077	0.733470732	0.671055229	-0.062415503	0.680300014	0.661810445
1.523692091	0.7319152	0.669497798	-0.062417402	0.678742582	0.660253014
1.527503105	0.730359668	0.667946227	-0.062413441	0.677191011	0.658701443
1.531314119	0.728804136	0.666400529	-0.062403607	0.675645314	0.657155745
1.535125133	0.727248604	0.66486071	-0.062387895	0.674105494	0.655615926
1.538936147	0.725693073	0.663326765	-0.062366308	0.672571549	0.65408198
1.542747161	0.724137541	0.66179868	-0.06233886	0.671043465	0.652553896
1.546558175	0.722582009	0.660276433	-0.062305576	0.669521217	0.651031648
1.550369189	0.721026477	0.658759987	-0.06226649	0.668004771	0.649515203
1.554180203	0.719470945	0.657249299	-0.062221646	0.666494083	0.648004515
1.557991217	0.717915413	0.655744314	-0.062171099	0.664989098	0.64649953
1.561802231	0.716359881	0.654244969	-0.062114912	0.663489754	0.645000185
1.565613245	0.714804349	0.652751195	-0.062053154	0.661995979	0.643506411
1.569424259	0.713248817	0.651262915	-0.061985902	0.6605077	0.642018131
1.573235273	0.711693285	0.649780051	-0.061913235	0.659024835	0.640535266
1.577046287	0.710137753	0.648302518	-0.061835235	0.657547302	0.639057733
1.580857301	0.708582221	0.646830233	-0.061751988	0.656075018	0.637585449
1.584668315	0.707026689	0.645363114	-0.061663575	0.654607899	0.63611833
1.588479329	0.705471157	0.643901079	-0.061570079	0.653145863	0.634656294
1.592290343	0.703915625	0.642444048	-0.061471577	0.651688833	0.633199264
1.596101357	0.702360093	0.640991949	-0.061368145	0.650236733	0.631747164
1.599912371	0.700804562	0.63954471	-0.061259852	0.648789494	0.630299925
1.603723385	0.69924903	0.638102267	-0.061146763	0.647347051	0.628857483
1.607534399	0.697693498	0.636664562	-0.061028936	0.645909346	0.627419778
1.611345413	0.696137966	0.635231541	-0.060906424	0.644476326	0.625986757
1.615156427	0.694582434	0.633803158	-0.060779276	0.643047942	0.624558373
1.618967441	0.693026902	0.632379369	-0.060647533	0.641624153	0.623134584
1.622778455	0.69147137	0.630960138	-0.060511232	0.640204922	0.621715353
1.626589469	0.689915838	0.629545432	-0.060370406	0.638790216	0.620300648
1.630400483	0.688360306	0.628135222	-0.060225084	0.637380007	0.618890438
1.634211497	0.686804774	0.626729483	-0.060075291	0.635974267	0.617484698
1.63802251	0.685249242	0.62532819	-0.059921052	0.634572974	0.616083406
1.641833524	0.68369371	0.623931321	-0.059762389	0.633176106	0.614686537
1.645644538	0.682138178	0.622538856	-0.059599323	0.63178364	0.613294071
1.649455552	0.680582646	0.621150772	-0.059431874	0.630395556	0.611905988
1.653266566	0.679027114	0.619767048	-0.059260066	0.629011833	0.610522264
1.65707758	0.677471583	0.618387662	-0.05908392	0.627632446	0.609142878
1.660888594	0.675916051	0.617012589	-0.058903461	0.626257374	0.607767805
1.664699608	0.674360519	0.615641804	-0.058718715	0.624886588	0.60639702
1.668510622	0.672804987	0.614275279	-0.058529708	0.623520063	0.605030494
1.672321636	0.671249455	0.612912983	-0.058336471	0.622157768	0.603668199
1.67613265	0.669693923	0.611554886	-0.058139036	0.620799671	0.602310102
1.679943664	0.668138391	0.610200954	-0.057937436	0.619445739	0.60095617
1.683754678	0.666582859	0.608851152	-0.057731707	0.618095936	0.599606368
1.687565692	0.665027327	0.607505442	-0.057521885	0.616750226	0.598260657
1.691376706	0.663471795	0.606163786	-0.057308009	0.61540857	0.596919002
1.69518772	0.661916263	0.604826145	-0.057090118	0.61407093	0.595581361
1.698998734	0.660360731	0.60349248	-0.056868251	0.612737264	0.594247696
1.702809748	0.658805199	0.602162751	-0.056642449	0.611407535	0.592917966
1.706620762	0.657249667	0.600836917	-0.056412751	0.610081701	0.591592132
1.710431776	0.655694135	0.599514939	-0.056179197	0.608759723	0.590270154
1.71424279	0.654138603	0.598196778	-0.055941825	0.607441563	0.588951994
1.718053804	0.652583072	0.596882398	-0.055700674	0.606127182	0.587637613
1.721864818	0.65102754	0.59557176	-0.05545578	0.604816544	0.586326975
1.725675832	0.649472008	0.594264829	-0.055207178	0.603509614	0.585020045
1.729486846	0.647916476	0.592961573	-0.054954903	0.602206357	0.583716788
1.73329786	0.646360944	0.591661957	-0.054698987	0.600906741	0.582417172
1.737108874	0.644805412	0.590365951	-0.054439461	0.599610735	0.581121166
1.740919888	0.64324988	0.589073525	-0.054176355	0.598318309	0.579828741
1.744730902	0.641694348	0.587784652	-0.053909696	0.597029436	0.578539867
1.748541916	0.640138816	0.586499303	-0.053639513	0.595744088	0.577254519
1.75235293	0.638583284	0.585217454	-0.05336583	0.594462239	0.57597267
1.756163944	0.637027752	0.58393908	-0.053088672	0.593183864	0.574694296
1.759974958	0.63547222	0.582664156	-0.052808064	0.591908941	0.573419372
1.763785972	0.633916688	0.58139266	-0.052524028	0.590637444	0.572147876
1.767596986	0.632361156	0.580124568	-0.052236589	0.589369352	0.570879783
1.771408	0.630805624	0.578859857	-0.051945767	0.588104642	0.569615073
1.775219014	0.629250092	0.577598506	-0.051651586	0.58684329	0.568353722
1.779030028	0.627694561	0.576340492	-0.051354069	0.585585276	0.567095708
1.782841042	0.626139029	0.575085792	-0.051053236	0.584330577	0.565841008
1.786652056	0.624583497	0.573834385	-0.050749112	0.583079169	0.5645896
1.79046307	0.623027965	0.572586246	-0.050441719	0.58183103	0.563341462
1.794274084	0.621472433	0.571341353	-0.05013108	0.580586138	0.562096569
1.798085098	0.619916901	0.570099683	-0.049817218	0.579344467	0.560854898
1.801896112	0.618361369	0.568861211	-0.049500158	0.578105995	0.559616426
1.805707126	0.616805837	0.567625913	-0.049179924	0.576870697	0.558381128
1.80951814	0.615250305	0.566393765	-0.04885654	0.575638549	0.557148981
1.813329154	0.613694773	0.565164743	-0.048530031	0.574409527	0.555919958
1.817140168	0.612139241	0.563938821	-0.04820042	0.573183605	0.554694036
1.820951182	0.610583709	0.562715975	-0.047867734	0.571960759	0.553471191
1.824762196	0.609028177	0.56149618	-0.047531997	0.570740964	0.552251396
1.82857321	0.607472645	0.560279412	-0.047193233	0.569524196	0.551034628
1.832384224	0.605917113	0.559065646	-0.046851468	0.56831043	0.549820862
1.836195238	0.604361582	0.557854858	-0.046506724	0.567099642	0.548610074
1.840006252	0.60280605	0.556647024	-0.046159026	0.565891808	0.54740224
1.843817266	0.601250518	0.555442121	-0.045808396	0.564686905	0.546197337
1.84762828	0.599694986	0.554240126	-0.045454859	0.563484911	0.544995342
1.851439294	0.598139454	0.553041017	-0.045098437	0.562285802	0.543796233
1.855250308	0.596583922	0.551844772	-0.04473915	0.561089556	0.542599988
1.859061322	0.59502839	0.55065137	-0.04437702	0.559896154	0.541406586
1.862872336	0.593472858	0.54946079	-0.044012068	0.558705574	0.540216006
1.86668335	0.591917326	0.548273012	-0.043644314	0.557517796	0.539028228
1.870494364	0.590361794	0.547088017	-0.043273777	0.556332801	0.537843233
1.874305378	0.588806262	0.545905785	-0.042900477	0.55515057	0.536661001
1.878116392	0.58725073	0.544726299	-0.042524431	0.553971083	0.535481515
1.881927406	0.585695198	0.54354954	-0.042145658	0.552794324	0.534304756
1.88573842	0.584139666	0.54237549	-0.041764176	0.551620275	0.533130706
1.889549434	0.582584134	0.541204132	-0.041380002	0.550448917	0.531959348
1.893360448	0.581028602	0.540035449	-0.040993154	0.549280233	0.530790665
1.897171462	0.579473071	0.538869423	-0.040603648	0.548114207	0.529624639
1.900982476	0.577917539	0.537706037	-0.040211501	0.546950821	0.528461253
1.904793489	0.576362007	0.536545275	-0.039816732	0.545790059	0.52730049
1.908604503	0.574806475	0.535387118	-0.039419357	0.544631902	0.526142334
1.912415517	0.573250943	0.53423155	-0.039019393	0.543476335	0.524986766
1.916226531	0.571695411	0.533078554	-0.038616857	0.542323338	0.523833769
1.920037545	0.570139879	0.531928111	-0.038211768	0.541172895	0.522683326
1.923848559	0.568584347	0.530780203	-0.037804144	0.540024988	0.521535419
1.927659573	0.567028815	0.529634814	-0.037394001	0.538879598	0.520390029
1.931470587	0.565473283	0.528491923	-0.03698136	0.537736708	0.519247139
1.935281601	0.563917751	0.527351514	-0.036566237	0.536596298	0.518106729
1.939092615	0.562362219	0.526213566	-0.036148653	0.535458351	0.516968782
1.942903629	0.560806687	0.525078063	-0.035728625	0.534322847	0.515833278
1.946714643	0.559251155	0.523944984	-0.035306172	0.533189768	0.514700199
1.950525657	0.557695623	0.522814311	-0.034881313	0.532059095	0.513569526
1.954336671	0.556140091	0.521686025	-0.034454066	0.53093081	0.512441241
1.958147685	0.55458456	0.520560109	-0.03402445	0.529804894	0.511315325
1.961958699	0.553029028	0.519436545	-0.033592483	0.528681329	0.510191761
1.965769713	0.551473496	0.518315314	-0.033158181	0.527560099	0.50907053
1.969580727	0.549917964	0.517196401	-0.032721563	0.526441185	0.507951617
1.973391741	0.548362432	0.516079788	-0.032282644	0.525324572	0.506835003
1.977202755	0.5468069	0.51496546	-0.03184144	0.524210244	0.505720675
1.981013769	0.545251368	0.513853402	-0.031397966	0.523098186	0.504608617
1.984824783	0.543695836	0.512743599	-0.030952237	0.521988383	0.503498815
1.988635797	0.542140304	0.511636039	-0.030504265	0.520880823	0.502391255
1.992446811	0.540584772	0.510530709	-0.030054063	0.519775493	0.501285924
1.996257825	0.53902924	0.509427596	-0.029601644	0.518672381	0.500182812
2.000068839	0.537473708	0.50832669	-0.029147018	0.517571475	0.499081906
2.003879853	0.535918176	0.507227981	-0.028690196	0.516472765	0.497983196
2.007690867	0.534362644	0.506131457	-0.028231188	0.515376241	0.496886673
2.011501881	0.532807112	0.505037109	-0.027770003	0.514281893	0.495792325
2.015312895	0.531251581	0.503944928	-0.027306653	0.513189712	0.494700143
2.019123909	0.529696049	0.502854903	-0.026841145	0.512099688	0.493610119
2.022934923	0.528140517	0.501767026	-0.026373491	0.51101181	0.492522241
2.026745937	0.526584985	0.500681285	-0.0259037	0.509926069	0.491436501
2.030556951	0.525029453	0.49959767	-0.025431782	0.508842455	0.490352886
2.034367965	0.523473921	0.49851617	-0.024957751	0.507760955	0.489271386
2.038178979	0.521918389	0.497436772	-0.024481617	0.506681556	0.488191988
2.041989993	0.520362857	0.496359463	-0.024003394	0.505604247	0.487114678
2.045801007	0.518807325	0.495284227	-0.023523098	0.504529012	0.486039443
2.049612021	0.517251793	0.494211051	-0.023040742	0.503455835	0.484966266
2.053423035	0.515696261	0.493139915	-0.022556346	0.5023847	0.483895131
2.057234049	0.514140729	0.492070803	-0.022069926	0.501315588	0.482826019
2.061045063	0.512585197	0.491003696	-0.021581501	0.50024848	0.481758912
2.064856077	0.511029665	0.489938573	-0.021091093	0.499183357	0.480693788
2.068667091	0.509474133	0.488875413	-0.02059872	0.498120198	0.479630629
2.072478105	0.507918601	0.487814196	-0.020104405	0.497058981	0.478569412
2.076289119	0.50636307	0.486754901	-0.019608168	0.495999686	0.477510117
2.080100133	0.504807538	0.485697507	-0.019110031	0.494942291	0.476452722
2.083911147	0.503252006	0.484641993	-0.018610013	0.493886777	0.475397208
2.087722161	0.501696474	0.48358834	-0.018108134	0.492833124	0.474343555
2.091533175	0.500140942	0.48253653	-0.017604412	0.491781314	0.473291746
2.095344189	0.49858541	0.481486548	-0.017098862	0.490731332	0.472241763
2.099155203	0.497029878	0.480438379	-0.016591499	0.489683163	0.471193594
2.102966217	0.495474346	0.479392012	-0.016082334	0.488636796	0.470147227
2.106777231	0.493918814	0.478347438	-0.015571376	0.487592222	0.469102653
2.110588245	0.492363282	0.477304651	-0.015058631	0.486549435	0.468059867
2.114399259	0.49080775	0.476263648	-0.014544102	0.485508432	0.467018864
2.118210273	0.489252218	0.475224429	-0.014027789	0.484469213	0.465979644
2.122021287	0.487696686	0.474186995	-0.013509691	0.48343178	0.464942211
2.125832301	0.486141154	0.473151353	-0.012989802	0.482396137	0.463906568
2.129643315	0.484585622	0.472117507	-0.012468115	0.481362291	0.462872723
2.133454329	0.48303009	0.471085466	-0.011944624	0.480330251	0.461840682
2.137265343	0.481474559	0.47005524	-0.011419319	0.479300024	0.460810455
2.141076357	0.479919027	0.469026835	-0.010892191	0.47827162	0.459782051
2.144887371	0.478363495	0.468000262	-0.010363233	0.477245046	0.458755478
2.148698385	0.476807963	0.466975526	-0.009832437	0.47622031	0.457730742
2.152509399	0.475252431	0.465952631	-0.0092998	0.475197415	0.456707847
2.156320413	0.473696899	0.464931578	-0.00876532	0.474176363	0.455686794
