TITLE = "oxygen alpha prediction MODEL 2" 

  VARIABLES = Tr	model_uncorrected	model_corrected	bias	upper	lower
0.687394578	0.895710061	0.936631954	0.040921893	0.947439256	0.925824652
0.691795292	0.894785151	0.938563936	0.043778785	0.949371238	0.927756635
0.696196006	0.893860241	0.940480281	0.046620039	0.951287582	0.929672979
0.70059672	0.892935331	0.942382203	0.049446871	0.953189504	0.931574901
0.704997434	0.892010422	0.944271142	0.05226072	0.955078443	0.93346384
0.709398149	0.891085512	0.946148741	0.05506323	0.956956043	0.93534144
0.713798863	0.890160602	0.948016812	0.05785621	0.958824114	0.93720951
0.718199577	0.889235692	0.949877274	0.060641583	0.960684576	0.939069973
0.722600291	0.888310782	0.951732089	0.063421307	0.962539391	0.940924787
0.727001005	0.887385872	0.953583167	0.066197295	0.964390468	0.942775865
0.731401719	0.886460962	0.955432271	0.068971309	0.966239573	0.944624969
0.735802433	0.885536052	0.957280912	0.07174486	0.968088214	0.946473611
0.740203147	0.884611142	0.95913024	0.074519098	0.969937541	0.948322938
0.744603861	0.883686232	0.960980936	0.077294704	0.971788238	0.950173635
0.749004575	0.882761322	0.962833125	0.080071803	0.973640427	0.952025823
0.753405289	0.881836412	0.964686288	0.082849876	0.97549359	0.953878986
0.757806003	0.880911502	0.96653921	0.085627708	0.977346512	0.955731908
0.762206718	0.879986592	0.968389947	0.088403355	0.979197249	0.957582646
0.766607432	0.879061682	0.970235826	0.091174143	0.981043127	0.959428524
0.771008146	0.878136772	0.972073474	0.093936702	0.982880776	0.961266172
0.77540886	0.877211862	0.973898896	0.096687034	0.984706198	0.963091594
0.779809574	0.876286953	0.975707572	0.09942062	0.986514874	0.964900271
0.784210288	0.875362043	0.977494603	0.10213256	0.988301904	0.966687301
0.788611002	0.874437133	0.979254876	0.104817743	0.990062177	0.968447574
0.793011716	0.873512223	0.980983265	0.107471043	0.991790567	0.970175964
0.79741243	0.872587313	0.982674848	0.110087536	0.99348215	0.971867547
0.801813144	0.871662403	0.984325128	0.112662725	0.99513243	0.973517826
0.806213858	0.870737493	0.985930264	0.115192771	0.996737565	0.975122962
0.810614572	0.869812583	0.987487287	0.117674704	0.998294589	0.976679986
0.815015287	0.868887673	0.988994302	0.120106629	0.999801604	0.978187
0.819416001	0.867962763	0.990450647	0.122487884	1.001257948	0.979643345
0.823816715	0.867037853	0.991857022	0.124819169	1.002664324	0.98104972
0.828217429	0.866112943	0.993215561	0.127102618	1.004022863	0.982408259
0.832618143	0.865188033	0.994529841	0.129341808	1.005337143	0.98372254
0.837018857	0.864263123	0.995804835	0.131541711	1.006612136	0.984997533
0.841419571	0.863338213	0.997046781	0.133708567	1.007854083	0.986239479
0.845820285	0.862413303	0.998262995	0.135849692	1.009070297	0.987455694
0.850220999	0.861488394	0.999461606	0.137973213	1.010268908	0.988654305
0.854621713	0.860563484	1.000651228	0.140087744	1.011458529	0.989843926
0.859022427	0.859638574	1.001840575	0.142202002	1.012647877	0.991033274
0.863423141	0.858713664	1.003038039	0.144324375	1.01384534	0.992230737
0.867823856	0.857788754	1.004251219	0.146462465	1.015058521	0.993443918
0.87222457	0.856863844	1.005486455	0.148622611	1.016293757	0.994679153
0.876625284	0.855938934	1.006748343	0.150809409	1.017555645	0.995941041
0.881025998	0.855014024	1.008039287	0.153025264	1.018846589	0.997231986
0.885426712	0.854089114	1.00935908	0.155269966	1.020166382	0.998551778
0.889827426	0.853164204	1.010704545	0.157540341	1.021511847	0.999897243
0.89422814	0.852239294	1.012069258	0.159829964	1.02287656	1.001261956
0.898628854	0.851314384	1.013443355	0.162128971	1.024250657	1.002636053
0.903029568	0.850389474	1.014813452	0.164423977	1.025620753	1.00400615
0.907430282	0.849464564	1.016162673	0.166698109	1.026969975	1.005355372
0.911830996	0.848539654	1.017470811	0.168931157	1.028278113	1.006663509
0.91623171	0.847614744	1.0187146	0.171099855	1.029521901	1.007907298
0.920632424	0.846689834	1.019868118	0.173178284	1.03067542	1.009060816
0.925033139	0.845764925	1.020903305	0.175138381	1.031710607	1.010096003
0.929433853	0.844840015	1.021790578	0.176950563	1.03259788	1.010983276
0.933834567	0.843915105	1.022499538	0.178584433	1.033306839	1.011692236
0.938235281	0.842990195	1.022999742	0.180009547	1.033807044	1.01219244
0.942635995	0.842065285	1.023261524	0.18119624	1.034068826	1.012454223
0.947036709	0.841140375	1.023256831	0.182116456	1.034064132	1.012449529
0.951437423	0.840215465	1.022960047	0.182744582	1.033767349	1.012152746
0.955838137	0.839290555	1.022348797	0.183058242	1.033156099	1.011541495
0.960238851	0.838365645	1.021404668	0.183039023	1.03221197	1.010597366
0.964639565	0.837440735	1.02011386	0.182673125	1.030921162	1.009306558
0.969040279	0.836515825	1.018467713	0.181951888	1.029275015	1.007660412
0.973440993	0.835590915	1.016463109	0.180872194	1.027270411	1.005655807
0.977841708	0.834666005	1.014102724	0.179436718	1.024910025	1.003295422
0.982242422	0.833741095	1.011395121	0.177654026	1.022202423	1.000587819
0.986643136	0.832816185	1.008354685	0.175538499	1.019161986	0.997547383
0.99104385	0.831891275	1.005001383	0.173110108	1.015808685	0.994194081
0.995444564	0.830966366	1.001360378	0.170394012	1.01216768	0.990553076
0.999845278	0.830041456	0.997461484	0.167420028	1.008268785	0.986654182
1.004245992	0.829116546	0.993338496	0.16422195	1.004145798	0.982531194
1.008646706	0.828191636	0.989028409	0.160836773	0.99983571	0.978221107
1.01304742	0.827266726	0.984570543	0.157303818	0.995377845	0.973763242
1.017448134	0.826341816	0.980005622	0.153663806	0.990812923	0.96919832
1.021848848	0.825416906	0.975374804	0.149957898	0.986182106	0.964567502
1.026249562	0.824491996	0.970718731	0.146226735	0.981526032	0.959911429
1.030650277	0.823567086	0.966076589	0.142509503	0.976883891	0.955269288
1.035050991	0.822642176	0.961485244	0.138843067	0.972292545	0.950677942
1.039451705	0.821717266	0.956978443	0.135261177	0.967785744	0.946171141
1.043852419	0.820792356	0.95258614	0.131793784	0.963393442	0.941778838
1.048253133	0.819867446	0.948333934	0.128466488	0.959141236	0.937526632
1.052653847	0.818942536	0.944242653	0.125300117	0.955049955	0.933435352
1.057054561	0.818017626	0.940328087	0.12231046	0.951135389	0.929520785
1.061455275	0.817092716	0.936600869	0.119508152	0.94740817	0.925793567
1.065855989	0.816167806	0.933066514	0.116898708	0.943873816	0.922259212
1.070256703	0.815242897	0.9297256	0.114482704	0.940532902	0.918918298
1.074657417	0.814317987	0.926574081	0.112256095	0.937381383	0.91576678
1.079058131	0.813393077	0.923603723	0.110210646	0.934411024	0.912796421
1.083458846	0.812468167	0.920802633	0.108334466	0.931609934	0.909995331
1.08785956	0.811543257	0.918155875	0.106612619	0.928963177	0.907348574
1.092260274	0.810618347	0.915646136	0.105027789	0.926453438	0.904838834
1.096660988	0.809693437	0.913254418	0.103560981	0.92406172	0.902447117
1.101061702	0.808768527	0.910960749	0.102192222	0.921768051	0.900153447
1.105462416	0.807843617	0.908744863	0.100901246	0.919552165	0.897937562
1.10986313	0.806918707	0.906586854	0.099668147	0.917394156	0.895779553
1.114263844	0.805993797	0.904467763	0.098473966	0.915275065	0.893660461
1.118664558	0.805068887	0.902370096	0.097301209	0.913177398	0.891562794
1.123065272	0.804143977	0.900278256	0.096134279	0.911085558	0.889470955
1.127465986	0.803219067	0.898178879	0.094959811	0.908986181	0.887371577
1.1318667	0.802294157	0.896061063	0.093766906	0.906868365	0.885253761
1.136267415	0.801369247	0.893916508	0.092547261	0.90472381	0.883109206
1.140668129	0.800444338	0.891739545	0.091295208	0.902546847	0.880932244
1.145068843	0.799519428	0.889527078	0.09000765	0.90033438	0.878719776
1.149469557	0.798594518	0.887278436	0.088683918	0.898085738	0.876471134
1.153870271	0.797669608	0.88499516	0.087325553	0.895802462	0.874187859
1.158270985	0.796744698	0.882680721	0.085936023	0.893488023	0.871873419
1.162671699	0.795819788	0.880340197	0.084520409	0.891147499	0.869532895
1.167072413	0.794894878	0.877979919	0.083085041	0.888787221	0.867172617
1.171473127	0.793969968	0.875607102	0.081637134	0.886414404	0.8647998
1.175873841	0.793045058	0.873229474	0.080184416	0.884036776	0.862422173
1.180274555	0.792120148	0.870854921	0.078734772	0.881662222	0.860047619
1.184675269	0.791195238	0.868491151	0.077295913	0.879298453	0.857683849
1.189075984	0.790270328	0.866145405	0.075875077	0.876952707	0.855338104
1.193476698	0.789345418	0.8638242	0.074478782	0.874631502	0.853016899
1.197877412	0.788420508	0.861533128	0.07311262	0.87234043	0.850725826
1.202278126	0.787495598	0.859276707	0.071781108	0.870084008	0.848469405
1.20667884	0.786570688	0.857058286	0.070487597	0.867865587	0.846250984
1.211079554	0.785645778	0.854880006	0.069234228	0.865687308	0.844072704
1.215480268	0.784720869	0.85274281	0.068021942	0.863550112	0.841935508
1.219880982	0.783795959	0.850646497	0.066850538	0.861453799	0.839839195
1.224281696	0.782871049	0.848589819	0.065718771	0.859397121	0.837782518
1.22868241	0.781946139	0.846570613	0.064624474	0.857377915	0.835763311
1.233083124	0.781021229	0.844585952	0.063564723	0.855393253	0.83377865
1.237483838	0.780096319	0.842632316	0.062535997	0.853439618	0.831825015
1.241884553	0.779171409	0.840705778	0.06153437	0.85151308	0.829898477
1.246285267	0.778246499	0.838802179	0.06055568	0.849609481	0.827994877
1.250685981	0.777321589	0.836917306	0.059595716	0.847724607	0.826110004
1.255086695	0.776396679	0.835047052	0.058650373	0.845854354	0.824239751
1.259487409	0.775471769	0.833187567	0.057715798	0.843994869	0.822380265
1.263888123	0.774546859	0.831335373	0.056788513	0.842142674	0.820528071
1.268288837	0.773621949	0.829487464	0.055865515	0.840294766	0.818680162
1.272689551	0.772697039	0.827641379	0.054944339	0.83844868	0.816834077
1.277090265	0.771772129	0.82579524	0.054023111	0.836602542	0.814987939
1.281490979	0.770847219	0.823947775	0.053100555	0.834755077	0.813140473
1.285891693	0.76992231	0.822098301	0.052175991	0.832905603	0.811290999
1.290292407	0.7689974	0.820246699	0.0512493	0.831054001	0.809439397
1.294693122	0.76807249	0.818393361	0.050320871	0.829200662	0.807586059
1.299093836	0.76714758	0.816539121	0.049391541	0.827346422	0.805731819
1.30349455	0.76622267	0.81468518	0.04846251	0.825492482	0.803877878
1.307895264	0.76529776	0.812833018	0.047535258	0.823640319	0.802025716
1.312295978	0.76437285	0.810984303	0.046611454	0.821791605	0.800177002
1.316696692	0.76344794	0.809140806	0.045692866	0.819948108	0.798333504
1.321097406	0.76252303	0.80730431	0.04478128	0.818111612	0.796497008
1.32549812	0.76159812	0.805476534	0.043878414	0.816283836	0.794669233
1.329898834	0.76067321	0.803659067	0.042985857	0.814466368	0.792851765
1.334299548	0.7597483	0.801853303	0.042105003	0.812660605	0.791046001
1.338700262	0.75882339	0.800060404	0.041237014	0.810867706	0.789253103
1.343100976	0.75789848	0.798281265	0.040382784	0.809088566	0.787473963
1.34750169	0.75697357	0.796516494	0.039542923	0.807323796	0.785709192
1.351902405	0.75604866	0.794766412	0.038717751	0.805573713	0.78395911
1.356303119	0.75512375	0.793031057	0.037907306	0.803838358	0.782223755
1.360703833	0.754198841	0.791310203	0.037111362	0.802117504	0.780502901
1.365104547	0.753273931	0.789603388	0.036329457	0.80041069	0.778796086
1.369505261	0.752349021	0.787909948	0.035560927	0.79871725	0.777102646
1.373905975	0.751424111	0.786229056	0.034804946	0.797036358	0.775421755
1.378306689	0.750499201	0.784559767	0.034060566	0.795367069	0.773752465
1.382707403	0.749574291	0.782901059	0.033326768	0.793708361	0.772093757
1.387108117	0.748649381	0.781251879	0.032602498	0.792059181	0.770444577
1.391508831	0.747724471	0.779611183	0.031886712	0.790418485	0.768803881
1.395909545	0.746799561	0.777977973	0.031178412	0.788785275	0.767170672
1.400310259	0.745874651	0.77635133	0.030476679	0.787158631	0.765544028
1.404710974	0.744949741	0.774730437	0.029780696	0.785537739	0.763923136
1.409111688	0.744024831	0.773114606	0.029089774	0.783921907	0.762307304
1.413512402	0.743099921	0.771503282	0.02840336	0.782310583	0.76069598
1.417913116	0.742175011	0.769896057	0.027721045	0.780703358	0.759088755
1.42231383	0.741250101	0.768292667	0.027042565	0.779099969	0.757485365
1.426714544	0.740325191	0.766692987	0.026367796	0.777500289	0.755885686
1.431115258	0.739400282	0.765097022	0.025696741	0.775904324	0.75428972
1.435515972	0.738475372	0.763504889	0.025029518	0.774312191	0.752697587
1.439916686	0.737550462	0.761916803	0.024366341	0.772724104	0.751109501
1.4443174	0.736625552	0.760333053	0.023707501	0.771140354	0.749525751
1.448718114	0.735700642	0.758753984	0.023053342	0.769561286	0.747946682
1.453118828	0.734775732	0.757179974	0.022404242	0.767987275	0.746372672
1.457519543	0.733850822	0.755611412	0.02176059	0.766418714	0.74480411
1.461920257	0.732925912	0.754048681	0.021122769	0.764855982	0.743241379
1.466320971	0.732001002	0.752492136	0.020491134	0.763299438	0.741684834
1.470721685	0.731076092	0.750942095	0.019866002	0.761749396	0.740134793
1.475122399	0.730151182	0.749398821	0.019247639	0.760206122	0.738591519
1.479523113	0.729226272	0.747862518	0.018636246	0.75866982	0.737055216
1.483923827	0.728301362	0.746333323	0.01803196	0.757140624	0.735526021
1.488324541	0.727376452	0.744811304	0.017434851	0.755618605	0.734004002
1.492725255	0.726451542	0.743296461	0.016844919	0.754103763	0.732489159
1.497125969	0.725526632	0.74178873	0.016262098	0.752596032	0.730981428
1.501526683	0.724601722	0.740287988	0.015686265	0.751095289	0.729480686
1.505927397	0.723676813	0.738794059	0.015117247	0.749601361	0.727986757
1.510328112	0.722751903	0.737306729	0.014554826	0.74811403	0.726499427
1.514728826	0.721826993	0.735825747	0.013998754	0.746633049	0.725018445
1.51912954	0.720902083	0.734350845	0.013448762	0.745158147	0.723543543
1.523530254	0.719977173	0.732881741	0.012904568	0.743689043	0.722074439
1.527930968	0.719052263	0.731418153	0.01236589	0.742225455	0.720610851
1.532331682	0.718127353	0.729959808	0.011832455	0.74076711	0.719152506
1.536732396	0.717202443	0.728506448	0.011304005	0.73931375	0.717699147
1.54113311	0.716277533	0.72705784	0.010780307	0.737865142	0.716250538
1.545533824	0.715352623	0.725613778	0.010261155	0.73642108	0.714806476
1.549934538	0.714427713	0.72417409	0.009746376	0.734981391	0.713366788
1.554335252	0.713502803	0.722738636	0.009235833	0.733545937	0.711931334
1.558735966	0.712577893	0.721307313	0.00872942	0.732114615	0.710500012
1.563136681	0.711652983	0.719880053	0.00822707	0.730687355	0.709072752
1.567537395	0.710728073	0.718456819	0.007728745	0.72926412	0.707649517
1.571938109	0.709803163	0.717037602	0.007234438	0.727844903	0.7062303
1.576338823	0.708878254	0.715622419	0.006744166	0.726429721	0.704815118
1.580739537	0.707953344	0.714211309	0.006257966	0.725018611	0.703404008
1.585140251	0.707028434	0.712804324	0.005775891	0.723611626	0.701997022
1.589540965	0.706103524	0.711401527	0.005298003	0.722208829	0.700594225
1.593941679	0.705178614	0.710002985	0.004824371	0.720810287	0.699195683
1.598342393	0.704253704	0.708608767	0.004355063	0.719416069	0.697801465
1.602743107	0.703328794	0.707218936	0.003890142	0.718026238	0.696411634
1.607143821	0.702403884	0.705833548	0.003429664	0.71664085	0.695026247
1.611544535	0.701478974	0.704452648	0.002973674	0.71525995	0.693645347
1.61594525	0.700554064	0.703076267	0.002522202	0.713883568	0.692268965
1.620345964	0.699629154	0.701704419	0.002075265	0.712511721	0.690897117
1.624746678	0.698704244	0.700337105	0.001632861	0.711144407	0.689529804
1.629147392	0.697779334	0.698974309	0.001194975	0.709781611	0.688167008
1.633548106	0.696854424	0.697615999	0.000761575	0.708423301	0.686808697
1.63794882	0.695929514	0.696262128	0.000332613	0.70706943	0.685454826
1.642349534	0.695004604	0.694912637	-9.20E-05	0.705719939	0.684105335
1.646750248	0.694079694	0.693567457	-0.000512237	0.704374759	0.682760156
1.651150962	0.693154785	0.692226511	-0.000928274	0.703033813	0.681419209
1.655551676	0.692229875	0.690889714	-0.001340161	0.701697016	0.680082412
1.65995239	0.691304965	0.68955698	-0.001747985	0.700364281	0.678749678
1.664353104	0.690380055	0.688228221	-0.002151834	0.699035522	0.677420919
1.668753819	0.689455145	0.68690335	-0.002551794	0.697710652	0.676096049
1.673154533	0.688530235	0.685582287	-0.002947948	0.696389588	0.674774985
1.677555247	0.687605325	0.684264952	-0.003340373	0.695072254	0.67345765
1.681955961	0.686680415	0.682951275	-0.003729139	0.693758577	0.672143974
1.686356675	0.685755505	0.681641194	-0.004114311	0.692448496	0.670833893
1.690757389	0.684830595	0.680334654	-0.004495941	0.691141956	0.669527352
1.695158103	0.683905685	0.679031609	-0.004874077	0.68983891	0.668224307
1.699558817	0.682980775	0.67773202	-0.005248755	0.688539322	0.666924719
1.703959531	0.682055865	0.67643586	-0.005620005	0.687243162	0.665628558
1.708360245	0.681130955	0.675143106	-0.00598785	0.685950408	0.664335804
1.712760959	0.680206045	0.673853743	-0.006352303	0.684661044	0.663046441
1.717161673	0.679281135	0.67256776	-0.006713375	0.683375062	0.661760458
1.721562387	0.678356226	0.671285153	-0.007071072	0.682092455	0.660477852
1.725963102	0.677431316	0.670005919	-0.007425396	0.680813221	0.659198618
1.730363816	0.676506406	0.668730057	-0.007776348	0.679537359	0.657922756
1.73476453	0.675581496	0.667457567	-0.008123928	0.678264869	0.656650266
1.739165244	0.674656586	0.666188449	-0.008468137	0.67699575	0.655381147
1.743565958	0.673731676	0.664922699	-0.008808977	0.675730001	0.654115397
1.747966672	0.672806766	0.663660314	-0.009146452	0.674467616	0.652853012
1.752367386	0.671881856	0.662401286	-0.00948057	0.673208588	0.651593984
1.7567681	0.670956946	0.661145604	-0.009811342	0.671952906	0.650338302
1.761168814	0.670032036	0.659893254	-0.010138782	0.670700556	0.649085953
1.765569528	0.669107126	0.658644218	-0.010462908	0.66945152	0.647836916
1.769970242	0.668182216	0.657398474	-0.010783743	0.668205775	0.646591172
1.774370956	0.667257306	0.656155995	-0.011101311	0.666963297	0.645348694
1.778771671	0.666332396	0.654916756	-0.011415641	0.665724057	0.644109454
1.783172385	0.665407486	0.653680723	-0.011726763	0.664488025	0.642873421
1.787573099	0.664482576	0.652447865	-0.012034712	0.663255167	0.641640563
1.791973813	0.663557666	0.651218147	-0.012339519	0.662025449	0.640410846
1.796374527	0.662632757	0.649991535	-0.012641221	0.660798837	0.639184233
1.800775241	0.661707847	0.648767993	-0.012939853	0.659575295	0.637960692
1.805175955	0.660782937	0.647547487	-0.013235449	0.658354789	0.636740186
1.809576669	0.659858027	0.646329984	-0.013528043	0.657137286	0.635522682
1.813977383	0.658933117	0.64511545	-0.013817667	0.655922752	0.634308148
1.818378097	0.658008207	0.643903856	-0.014104351	0.654711158	0.633096554
1.822778811	0.657083297	0.642695173	-0.014388124	0.653502475	0.631887871
1.827179525	0.656158387	0.641489375	-0.014669012	0.652296677	0.630682073
1.83158024	0.655233477	0.640286438	-0.014947039	0.65109374	0.629479136
1.835980954	0.654308567	0.639086341	-0.015222226	0.649893643	0.628279039
1.840381668	0.653383657	0.637889064	-0.015494593	0.648696366	0.627081762
1.844782382	0.652458747	0.63669459	-0.015764157	0.647501892	0.625887288
1.849183096	0.651533837	0.635502903	-0.016030934	0.646310205	0.624695602
1.85358381	0.650608927	0.63431399	-0.016294938	0.645121292	0.623506688
1.857984524	0.649684017	0.633127837	-0.016556181	0.643935138	0.622320535
1.862385238	0.648759107	0.631944431	-0.016814676	0.642751733	0.62113713
1.866785952	0.647834198	0.630763763	-0.017070435	0.641571064	0.619956461
1.871186666	0.646909288	0.629585818	-0.017323469	0.64039312	0.618778517
1.87558738	0.645984378	0.628410587	-0.017573791	0.639217889	0.617603285
1.879988094	0.645059468	0.627238056	-0.017821411	0.638045358	0.616430755
1.884388809	0.644134558	0.626068213	-0.018066344	0.636875515	0.615260912
1.888789523	0.643209648	0.624901044	-0.018308604	0.635708346	0.614093742
1.893190237	0.642284738	0.623736534	-0.018548204	0.634543836	0.612929232
1.897590951	0.641359828	0.622574667	-0.018785161	0.633381968	0.611767365
1.901991665	0.640434918	0.621415426	-0.019019492	0.632222728	0.610608124
1.906392379	0.639510008	0.620258793	-0.019251215	0.631066095	0.609451492
1.910793093	0.638585098	0.619104751	-0.019480347	0.629912053	0.608297449
1.915193807	0.637660188	0.617953279	-0.01970691	0.62876058	0.607145977
1.919594521	0.636735278	0.616804357	-0.019930921	0.627611659	0.605997055
1.923995235	0.635810368	0.615657966	-0.020152402	0.626465268	0.604850664
1.928395949	0.634885458	0.614514085	-0.020371373	0.625321387	0.603706784
1.932796663	0.633960548	0.613372695	-0.020587853	0.624179997	0.602565394
1.937197378	0.633035639	0.612233777	-0.020801862	0.623041078	0.601426475
1.941598092	0.632110729	0.61109731	-0.021013418	0.621904612	0.600290009
1.945998806	0.631185819	0.609963278	-0.02122254	0.62077058	0.599155977
1.95039952	0.630260909	0.608831665	-0.021429244	0.619638966	0.598024363
1.954800234	0.629335999	0.607702453	-0.021633546	0.618509754	0.596895151
1.959200948	0.628411089	0.606575629	-0.02183546	0.61738293	0.595768327
1.963601662	0.627486179	0.605451179	-0.022035	0.616258481	0.594643878
1.968002376	0.626561269	0.604329093	-0.022232176	0.615136394	0.593521791
1.97240309	0.625636359	0.603209357	-0.022427002	0.614016659	0.592402056
1.976803804	0.624711449	0.602091964	-0.022619485	0.612899266	0.591284662
1.981204518	0.623786539	0.600976903	-0.022809636	0.611784205	0.590169602
1.985605232	0.622861629	0.599864166	-0.022997463	0.610671468	0.589056865
1.990005947	0.621936719	0.598753745	-0.023182974	0.609561047	0.587946443
1.994406661	0.621011809	0.597645631	-0.023366178	0.608452933	0.586838329
1.998807375	0.620086899	0.596539815	-0.023547084	0.607347117	0.585732514
2.003208089	0.619161989	0.595436289	-0.0237257	0.606243591	0.584628987
2.007608803	0.618237079	0.594335042	-0.023902038	0.605142343	0.58352774
2.012009517	0.61731217	0.593236062	-0.024076108	0.604043364	0.58242876
2.016410231	0.61638726	0.592139338	-0.024247922	0.602946639	0.581332036
2.020810945	0.61546235	0.591044855	-0.024417495	0.601852157	0.580237553
2.025211659	0.61453744	0.589952598	-0.024584842	0.6007599	0.579145296
2.029612373	0.61361253	0.58886255	-0.024749979	0.599669852	0.578055249
2.034013087	0.61268762	0.587774694	-0.024912926	0.598581995	0.576967392
2.038413801	0.61176271	0.586689008	-0.025073702	0.59749631	0.575881706
2.042814516	0.6108378	0.585605473	-0.025232327	0.596412775	0.574798172
2.04721523	0.60991289	0.584524068	-0.025388822	0.59533137	0.573716766
2.051615944	0.60898798	0.583444771	-0.025543209	0.594252072	0.572637469
2.056016658	0.60806307	0.582367559	-0.025695511	0.593174861	0.571560258
2.060417372	0.60713816	0.581292413	-0.025845747	0.592099715	0.570485111
